BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,AmountPaid,PaymentDate,PaymentMethod,Status
18605,15789,8/22/2021,8/29/2021,1699.37,0,1699.37,8/27/2021,Cash,Paid
18606,18131,9/18/2021,9/25/2021,655.48,0,0,,Bank Transfer,Pending
18607,6287,12/9/2021,12/16/2021,3556.79,0,3556.79,12/13/2021,Cash,Paid
18608,167,4/21/2025,4/28/2025,4069.55,191.24,4069.55,4/26/2025,Credit Card,Paid
18609,12188,7/22/2023,7/29/2023,4618.86,0,4618.86,7/23/2023,Cash,Paid
18610,21122,4/5/2021,4/12/2021,3042.79,0,0,,Bank Transfer,Pending
18611,8281,6/6/2025,6/13/2025,1358.4,0,1358.4,6/10/2025,Bank Transfer,Paid
18612,10954,5/2/2021,5/9/2021,5207.36,0,5207.36,5/3/2021,Credit Card,Paid
18613,18656,8/4/2022,8/11/2022,1218.53,57.26,1218.53,8/8/2022,Credit Card,Paid
18614,7242,12/4/2025,12/11/2025,5378.43,252.75,5378.43,12/5/2025,Cash,Paid
18615,21368,3/4/2021,3/11/2021,3861.08,0,3861.08,3/4/2021,Credit Card,Paid
18616,19635,12/4/2022,12/11/2022,3804.73,599.49,3804.73,12/9/2022,Cash,Paid
18617,24489,7/19/2025,7/26/2025,3735.66,0,3735.66,7/24/2025,Cash,Paid
18618,9182,2/25/2021,3/4/2021,5986.32,593.88,5986.32,3/2/2021,Bank Transfer,Paid
18619,18544,2/13/2023,2/20/2023,1246.73,0,1246.73,2/15/2023,Corporate Account,Paid
18620,20073,8/25/2022,9/1/2022,5981.11,593.36,5981.11,8/27/2022,Bank Transfer,Paid
18621,16833,1/19/2025,1/26/2025,1287.33,0,1287.33,1/23/2025,Cash,Paid
18622,24463,7/21/2025,7/28/2025,2416.47,0,2416.47,7/25/2025,Credit Card,Paid
18623,2840,10/23/2022,10/30/2022,2727.87,128.19,2727.87,10/28/2022,Cash,Paid
18624,22777,4/26/2021,5/3/2021,913.22,0,913.22,4/26/2021,Bank Transfer,Paid
18625,22835,4/3/2024,4/10/2024,6714.41,0,6714.41,4/7/2024,Cash,Paid
18626,11331,9/18/2024,9/25/2024,712.51,70.69,712.51,9/20/2024,Bank Transfer,Paid
18627,7450,1/17/2024,1/24/2024,1621.57,0,1621.57,1/22/2024,Credit Card,Paid
18628,22796,12/13/2020,12/20/2020,3475.8,163.34,3475.8,12/18/2020,Corporate Account,Paid
18629,9599,2/13/2023,2/20/2023,642.59,30.2,642.59,2/18/2023,Corporate Account,Paid
18630,6260,8/24/2024,8/31/2024,4801.33,225.63,0,,Credit Card,Pending
18631,20774,12/23/2022,12/30/2022,2947.23,0,2947.23,12/25/2022,Bank Transfer,Paid
18632,11093,4/9/2024,4/16/2024,5505.53,0,5505.53,4/13/2024,Corporate Account,Paid
18633,15107,3/25/2021,4/1/2021,3267.28,0,0,,Credit Card,Pending
18634,7414,11/28/2023,12/5/2023,1944.54,0,1944.54,12/3/2023,Credit Card,Paid
18635,8168,10/9/2024,10/16/2024,1585.69,0,0,,Credit Card,Pending
18636,13990,3/23/2025,3/30/2025,842.75,83.61,842.75,3/23/2025,Cash,Paid
18637,19133,7/15/2023,7/22/2023,2995.37,0,2995.37,7/18/2023,Cash,Paid
18638,15273,12/8/2020,12/15/2020,6190.55,0,6190.55,12/11/2020,Bank Transfer,Paid
18639,3480,5/18/2021,5/25/2021,1980.13,0,1980.13,5/22/2021,Bank Transfer,Paid
18640,22783,10/14/2025,10/21/2025,2959.24,0,2959.24,10/16/2025,Cash,Paid
18641,10114,1/11/2024,1/18/2024,494.14,23.22,494.14,1/13/2024,Credit Card,Paid
18642,24916,10/22/2023,10/29/2023,3441.87,161.74,0,,Credit Card,Overdue
18643,9995,5/17/2025,5/24/2025,2009.48,448.54,2009.48,5/20/2025,Corporate Account,Paid
18644,1734,10/14/2020,10/21/2020,1143.29,0,0,,Cash,Pending
18645,20832,10/26/2022,11/2/2022,1027.86,161.95,1027.86,10/27/2022,Bank Transfer,Paid
18646,19392,1/14/2023,1/21/2023,3724.47,369.49,0,,Cash,Pending
18647,24088,12/11/2023,12/18/2023,5184.85,243.65,0,,Cash,Pending
18648,15035,5/28/2024,6/4/2024,3632.81,0,3632.81,6/2/2024,Cash,Paid
18649,783,6/24/2020,7/1/2020,965.19,0,965.19,6/27/2020,Cash,Paid
18650,20761,10/24/2024,10/31/2024,2118.72,99.56,2118.72,10/24/2024,Credit Card,Paid
18651,899,6/22/2022,6/29/2022,482.27,0,482.27,6/23/2022,Corporate Account,Paid
18652,18022,10/7/2020,10/14/2020,2386.68,0,2386.68,10/9/2020,Bank Transfer,Paid
18653,11460,1/11/2022,1/18/2022,1925.39,90.48,1925.39,1/13/2022,Credit Card,Paid
18654,6253,10/16/2024,10/23/2024,2527.99,118.8,2527.99,10/20/2024,Credit Card,Paid
18655,24619,4/12/2024,4/19/2024,3276.65,325.06,3276.65,4/13/2024,Credit Card,Paid
18656,21234,8/24/2025,8/31/2025,4114.86,0,4114.86,8/26/2025,Cash,Paid
18657,5435,7/12/2020,7/19/2020,2066.62,0,2066.62,7/13/2020,Cash,Paid
18658,476,2/4/2023,2/11/2023,2539.67,251.95,2539.67,2/8/2023,Bank Transfer,Paid
18659,15301,9/7/2025,9/14/2025,862.63,40.54,862.63,9/11/2025,Credit Card,Paid
18660,2274,1/6/2020,1/13/2020,3737.32,370.77,3737.32,1/9/2020,Bank Transfer,Paid
18661,5690,8/17/2020,8/24/2020,5014.53,0,5014.53,8/18/2020,Cash,Paid
18662,22587,5/12/2025,5/19/2025,4122.22,0,0,,Cash,Overdue
18663,18655,10/10/2024,10/17/2024,1275.49,0,1275.49,10/14/2024,Credit Card,Paid
18664,12156,1/21/2022,1/28/2022,4358.42,0,4358.42,1/23/2022,Credit Card,Paid
18665,6720,7/10/2023,7/17/2023,1332.76,132.22,1332.76,7/13/2023,Bank Transfer,Paid
18666,11954,7/27/2022,8/3/2022,1236.14,122.63,0,,Credit Card,Pending
18667,7636,11/26/2020,12/3/2020,4035.95,0,4035.95,11/29/2020,Cash,Paid
18668,20047,8/2/2025,8/9/2025,1210.6,190.75,1210.6,8/7/2025,Corporate Account,Paid
18669,3595,11/21/2023,11/28/2023,2085.86,0,2085.86,11/21/2023,Corporate Account,Paid
18670,10870,6/28/2024,7/5/2024,1407.58,0,0,,Bank Transfer,Pending
18671,9179,12/12/2025,12/19/2025,3899.2,0,3899.2,12/16/2025,Bank Transfer,Paid
18672,23595,10/8/2025,10/15/2025,1795.32,0,1795.32,10/13/2025,Corporate Account,Paid
18673,20305,6/2/2024,6/9/2024,996.8,0,996.8,6/7/2024,Credit Card,Paid
18674,9536,5/6/2020,5/13/2020,2011.97,199.6,2011.97,5/6/2020,Cash,Paid
18675,878,8/14/2021,8/21/2021,283,0,283,8/16/2021,Bank Transfer,Paid
18676,5148,2/12/2021,2/19/2021,1834.51,0,1834.51,2/17/2021,Corporate Account,Paid
18677,20921,8/6/2024,8/13/2024,899.03,0,899.03,8/10/2024,Bank Transfer,Paid
18678,3053,6/25/2021,7/2/2021,3747.34,0,3747.34,6/28/2021,Credit Card,Paid
18679,11983,5/13/2024,5/20/2024,1612.6,75.78,1612.6,5/18/2024,Cash,Paid
18680,13887,7/9/2025,7/16/2025,1728.3,0,1728.3,7/11/2025,Cash,Paid
18681,7568,8/11/2025,8/18/2025,2199.73,218.23,2199.73,8/14/2025,Credit Card,Paid
18682,7708,12/11/2023,12/18/2023,3176.4,0,3176.4,12/13/2023,Credit Card,Paid
18683,19214,4/26/2020,5/3/2020,1808.5,0,1808.5,4/29/2020,Credit Card,Paid
18684,10202,2/19/2024,2/26/2024,3926.64,389.55,3926.64,2/21/2024,Credit Card,Paid
18685,274,7/3/2021,7/10/2021,1589.15,250.39,1589.15,7/5/2021,Bank Transfer,Paid
18686,11098,5/27/2025,6/3/2025,4526.93,0,4526.93,5/28/2025,Corporate Account,Paid
18687,3319,4/4/2021,4/11/2021,2045.97,0,2045.97,4/8/2021,Credit Card,Paid
18688,16922,3/28/2022,4/4/2022,1777.87,0,1777.87,3/30/2022,Bank Transfer,Paid
18689,1090,3/5/2022,3/12/2022,771.11,0,771.11,3/7/2022,Cash,Paid
18690,16437,7/25/2020,8/1/2020,1022.83,0,1022.83,7/29/2020,Cash,Paid
18691,8130,12/3/2022,12/10/2022,1999.68,0,1999.68,12/3/2022,Bank Transfer,Paid
18692,14187,12/5/2022,12/12/2022,571.88,0,571.88,12/7/2022,Cash,Paid
18693,24572,4/26/2022,5/3/2022,780.24,77.4,780.24,4/27/2022,Bank Transfer,Paid
18694,5411,3/4/2025,3/11/2025,684.32,0,0,,Credit Card,Pending
18695,21166,2/13/2025,2/20/2025,319.23,0,319.23,2/15/2025,Credit Card,Paid
18696,6801,6/4/2023,6/11/2023,1396.83,65.64,1396.83,6/6/2023,Credit Card,Paid
18697,21813,8/18/2022,8/25/2022,2223.41,104.48,2223.41,8/22/2022,Credit Card,Paid
18698,8853,6/14/2021,6/21/2021,5806.25,272.85,0,,Credit Card,Pending
18699,18534,6/11/2021,6/18/2021,771.03,0,0,,Cash,Pending
18700,8725,9/17/2021,9/24/2021,1121.81,0,1121.81,9/17/2021,Bank Transfer,Paid
18701,13700,5/11/2024,5/18/2024,423.64,0,0,,Credit Card,Pending
18702,3790,8/20/2025,8/27/2025,3011.79,0,3011.79,8/25/2025,Cash,Paid
18703,12218,3/1/2023,3/8/2023,4595.43,0,0,,Credit Card,Pending
18704,22595,1/6/2020,1/13/2020,1026.12,0,1026.12,1/8/2020,Corporate Account,Paid
18705,10936,5/23/2024,5/30/2024,627.46,0,627.46,5/23/2024,Cash,Paid
18706,5457,10/18/2024,10/25/2024,2037.2,0,2037.2,10/19/2024,Credit Card,Paid
18707,24098,8/7/2020,8/14/2020,1770.36,0,1770.36,8/9/2020,Corporate Account,Paid
18708,7567,12/3/2023,12/10/2023,5562.55,0,5562.55,12/5/2023,Credit Card,Paid
18709,9865,8/24/2022,8/31/2022,2173.69,215.64,2173.69,8/26/2022,Credit Card,Paid
18710,11720,5/25/2023,6/1/2023,3275.81,0,3275.81,5/27/2023,Bank Transfer,Paid
18711,23491,12/1/2020,12/8/2020,2170.91,0,2170.91,12/3/2020,Cash,Paid
18712,7785,10/4/2022,10/11/2022,2023.71,0,2023.71,10/6/2022,Cash,Paid
18713,8110,6/3/2024,6/10/2024,655.92,0,655.92,6/5/2024,Credit Card,Paid
18714,24281,12/14/2022,12/21/2022,2364.99,0,2364.99,12/19/2022,Bank Transfer,Paid
18715,4486,12/7/2020,12/14/2020,4851.01,0,4851.01,12/7/2020,Cash,Paid
18716,19544,5/1/2022,5/8/2022,2314.79,108.78,2314.79,5/4/2022,Corporate Account,Paid
18717,11802,7/23/2023,7/30/2023,3537.46,0,3537.46,7/28/2023,Credit Card,Paid
18718,13435,8/16/2021,8/23/2021,3433.36,0,3433.36,8/16/2021,Cash,Paid
18719,8690,5/2/2022,5/9/2022,2844.32,0,2844.32,5/3/2022,Cash,Paid
18720,15058,4/21/2024,4/28/2024,4334.65,0,4334.65,4/22/2024,Credit Card,Paid
18721,20034,5/19/2025,5/26/2025,3764.93,0,3764.93,5/24/2025,Cash,Paid
18722,1429,6/21/2020,6/28/2020,532.81,52.86,532.81,6/24/2020,Bank Transfer,Paid
18723,747,6/20/2021,6/27/2021,4383.86,0,4383.86,6/25/2021,Corporate Account,Paid
18724,19612,7/20/2020,7/27/2020,2143.6,0,0,,Credit Card,Pending
18725,24936,12/19/2020,12/26/2020,2077.06,0,2077.06,12/21/2020,Cash,Paid
18726,22310,12/12/2024,12/19/2024,995.33,0,995.33,12/12/2024,Credit Card,Paid
18727,4206,5/17/2023,5/24/2023,1692.63,0,1692.63,5/19/2023,Credit Card,Paid
18728,7609,6/18/2023,6/25/2023,5544.47,0,0,,Credit Card,Overdue
18729,6519,6/9/2022,6/16/2022,2739.48,0,2739.48,6/9/2022,Credit Card,Paid
18730,24932,11/26/2020,12/3/2020,1971.79,0,1971.79,11/28/2020,Bank Transfer,Paid
18731,12286,9/20/2025,9/27/2025,2255.26,0,2255.26,9/20/2025,Cash,Paid
18732,161,2/11/2021,2/18/2021,607.47,60.26,607.47,2/14/2021,Credit Card,Paid
18733,1937,5/26/2020,6/2/2020,3098.09,0,3098.09,5/29/2020,Cash,Paid
18734,13620,11/23/2024,11/30/2024,3006.47,298.26,3006.47,11/24/2024,Bank Transfer,Paid
18735,8479,8/20/2020,8/27/2020,2438.02,384.14,2438.02,8/22/2020,Bank Transfer,Paid
18736,10109,7/20/2022,7/27/2022,4599.37,0,4599.37,7/25/2022,Credit Card,Paid
18737,14317,1/7/2024,1/14/2024,3424.79,0,3424.79,1/11/2024,Credit Card,Paid
18738,12280,5/25/2022,6/1/2022,3553.83,167,3553.83,5/26/2022,Bank Transfer,Paid
18739,8728,3/26/2022,4/2/2022,505.26,79.61,505.26,3/29/2022,Bank Transfer,Paid
18740,22505,6/4/2025,6/11/2025,3912.47,616.46,0,,Credit Card,Overdue
18741,23180,9/10/2020,9/17/2020,4467.07,0,4467.07,9/12/2020,Bank Transfer,Paid
18742,24931,2/17/2023,2/24/2023,1390.84,219.15,1390.84,2/18/2023,Bank Transfer,Paid
18743,1002,5/26/2022,6/2/2022,1934.77,0,1934.77,5/31/2022,Credit Card,Paid
18744,2406,2/18/2021,2/25/2021,1525.39,0,1525.39,2/20/2021,Credit Card,Paid
18745,13835,6/26/2023,7/3/2023,4710.7,0,4710.7,7/1/2023,Cash,Paid
18746,10489,8/4/2022,8/11/2022,970.82,0,970.82,8/7/2022,Cash,Paid
18747,21642,8/27/2024,9/3/2024,2639.64,0,2639.64,9/1/2024,Cash,Paid
18748,106,2/25/2021,3/4/2021,2844.22,0,2844.22,2/25/2021,Credit Card,Paid
18749,19542,2/3/2022,2/10/2022,1758.29,0,1758.29,2/3/2022,Cash,Paid
18750,7964,7/13/2025,7/20/2025,3712.56,368.31,3712.56,7/17/2025,Credit Card,Paid
18751,4745,10/21/2025,10/28/2025,2430.94,0,2430.94,10/23/2025,Corporate Account,Paid
18752,4513,2/13/2021,2/20/2021,1654.5,77.75,1654.5,2/16/2021,Credit Card,Paid
18753,16719,5/27/2020,6/3/2020,3235.07,0,3235.07,5/30/2020,Credit Card,Paid
18754,16073,1/17/2020,1/24/2020,4825.33,0,0,,Bank Transfer,Pending
18755,8425,6/20/2025,6/27/2025,1003.95,47.18,1003.95,6/23/2025,Bank Transfer,Paid
18756,14853,5/9/2023,5/16/2023,624.72,0,624.72,5/10/2023,Credit Card,Paid
18757,7246,2/17/2025,2/24/2025,3412.87,160.38,0,,Corporate Account,Pending
18758,13604,1/20/2024,1/27/2024,2081.66,0,2081.66,1/21/2024,Credit Card,Paid
18759,12596,2/23/2025,3/2/2025,3758.48,0,3758.48,2/28/2025,Corporate Account,Paid
18760,23234,6/13/2025,6/20/2025,3957.18,0,3957.18,6/17/2025,Cash,Paid
18761,23729,2/16/2025,2/23/2025,1615.03,160.22,1615.03,2/17/2025,Bank Transfer,Paid
18762,20044,4/26/2023,5/3/2023,1005.51,0,1005.51,4/28/2023,Corporate Account,Paid
18763,8414,6/8/2020,6/15/2020,2989.66,0,2989.66,6/9/2020,Credit Card,Paid
18764,12703,1/18/2021,1/25/2021,583.56,27.42,583.56,1/22/2021,Credit Card,Paid
18765,11975,8/2/2020,8/9/2020,5196.13,0,5196.13,8/7/2020,Bank Transfer,Paid
18766,22844,4/20/2024,4/27/2024,2246.3,0,2246.3,4/22/2024,Corporate Account,Paid
18767,22538,2/1/2021,2/8/2021,1421.51,0,0,,Cash,Pending
18768,14063,1/5/2021,1/12/2021,1292.47,0,1292.47,1/10/2021,Credit Card,Paid
18769,1799,5/23/2021,5/30/2021,2431.61,0,2431.61,5/25/2021,Corporate Account,Paid
18770,810,8/28/2025,9/4/2025,6109.03,0,6109.03,8/28/2025,Credit Card,Paid
18771,21928,12/1/2025,12/8/2025,5984.01,0,0,,Bank Transfer,Overdue
18772,9897,6/12/2020,6/19/2020,3853.22,0,3853.22,6/13/2020,Corporate Account,Paid
18773,23093,12/24/2024,12/31/2024,6032.53,283.48,6032.53,12/24/2024,Corporate Account,Paid
18774,15299,8/25/2020,9/1/2020,1381.97,137.1,1381.97,8/26/2020,Corporate Account,Paid
18775,23326,9/12/2020,9/19/2020,5495.5,545.19,5495.5,9/13/2020,Bank Transfer,Paid
18776,12393,1/5/2021,1/12/2021,1337.72,132.71,1337.72,1/7/2021,Corporate Account,Paid
18777,18620,9/22/2022,9/29/2022,2884.08,0,2884.08,9/23/2022,Bank Transfer,Paid
18778,6220,1/8/2020,1/15/2020,1551.97,0,1551.97,1/10/2020,Bank Transfer,Paid
18779,1050,8/2/2024,8/9/2024,1461.24,0,1461.24,8/2/2024,Credit Card,Paid
18780,13821,2/3/2021,2/10/2021,4346.02,431.15,4346.02,2/7/2021,Bank Transfer,Paid
18781,11971,3/1/2022,3/8/2022,804.27,0,0,,Bank Transfer,Pending
18782,564,1/27/2020,2/3/2020,6658.05,0,6658.05,1/27/2020,Credit Card,Paid
18783,145,11/10/2024,11/17/2024,6231.43,0,6231.43,11/14/2024,Corporate Account,Paid
18784,16221,10/4/2021,10/11/2021,1616.65,0,1616.65,10/7/2021,Bank Transfer,Paid
18785,1731,11/14/2024,11/21/2024,905.78,0,905.78,11/14/2024,Bank Transfer,Paid
18786,6231,1/25/2025,2/1/2025,1996.88,445.73,1996.88,1/26/2025,Bank Transfer,Paid
18787,1975,8/10/2023,8/17/2023,2561.72,0,2561.72,8/14/2023,Bank Transfer,Paid
18788,1526,6/19/2022,6/26/2022,2813.95,0,2813.95,6/21/2022,Bank Transfer,Paid
18789,13699,4/10/2023,4/17/2023,912.6,0,912.6,4/14/2023,Corporate Account,Paid
18790,22802,11/26/2025,12/3/2025,2501.13,248.13,2501.13,11/28/2025,Credit Card,Paid
18791,21238,8/12/2025,8/19/2025,2105.45,0,0,,Cash,Overdue
18792,3543,6/8/2021,6/15/2021,852.28,40.05,852.28,6/13/2021,Corporate Account,Paid
18793,14686,5/16/2020,5/23/2020,1699.87,79.88,1699.87,5/19/2020,Cash,Paid
18794,21268,12/12/2025,12/19/2025,2326.16,109.31,2326.16,12/12/2025,Credit Card,Paid
18795,24121,3/10/2025,3/17/2025,715.09,0,715.09,3/10/2025,Bank Transfer,Paid
18796,24354,7/14/2021,7/21/2021,701.68,69.61,701.68,7/19/2021,Credit Card,Paid
18797,15635,10/10/2025,10/17/2025,3648.69,0,3648.69,10/12/2025,Cash,Paid
18798,17148,10/26/2020,11/2/2020,1187.81,265.14,0,,Corporate Account,Pending
18799,14208,9/16/2024,9/23/2024,2119.18,0,2119.18,9/20/2024,Credit Card,Paid
18800,13122,9/11/2020,9/18/2020,2746.88,0,0,,Bank Transfer,Pending
18801,4393,5/3/2025,5/10/2025,948.06,0,948.06,5/8/2025,Corporate Account,Paid
18802,14039,12/8/2021,12/15/2021,2670.26,0,2670.26,12/12/2021,Cash,Paid
18803,2450,11/15/2022,11/22/2022,3895.49,0,3895.49,11/15/2022,Credit Card,Paid
18804,24394,3/2/2021,3/9/2021,5103.95,0,5103.95,3/3/2021,Corporate Account,Paid
18805,19316,5/6/2024,5/13/2024,2588.94,256.84,2588.94,5/10/2024,Credit Card,Paid
18806,280,11/16/2021,11/23/2021,3320.14,0,3320.14,11/21/2021,Bank Transfer,Paid
18807,23961,8/21/2025,8/28/2025,382.95,0,382.95,8/24/2025,Credit Card,Paid
18808,17282,4/12/2021,4/19/2021,614.94,0,614.94,4/13/2021,Bank Transfer,Paid
18809,21782,10/6/2025,10/13/2025,2000.56,0,2000.56,10/7/2025,Bank Transfer,Paid
18810,233,9/14/2022,9/21/2022,3563.57,167.46,3563.57,9/19/2022,Cash,Paid
18811,23434,6/24/2023,7/1/2023,2430.57,0,2430.57,6/25/2023,Cash,Paid
18812,24878,6/15/2024,6/22/2024,612.99,28.81,0,,Bank Transfer,Pending
18813,2954,11/9/2024,11/16/2024,891.69,0,891.69,11/12/2024,Credit Card,Paid
18814,14915,8/18/2025,8/25/2025,4094.34,0,4094.34,8/22/2025,Credit Card,Paid
18815,15017,7/5/2021,7/12/2021,1605.75,0,1605.75,7/6/2021,Credit Card,Paid
18816,7803,12/2/2020,12/9/2020,702.23,0,702.23,12/6/2020,Credit Card,Paid
18817,4376,6/10/2022,6/17/2022,2620.59,259.98,2620.59,6/15/2022,Bank Transfer,Paid
18818,2302,12/9/2021,12/16/2021,4077.58,0,0,,Credit Card,Pending
18819,20834,3/25/2025,4/1/2025,6233.79,0,6233.79,3/29/2025,Cash,Paid
18820,2884,7/1/2024,7/8/2024,985.99,0,985.99,7/2/2024,Cash,Paid
18821,20661,7/24/2024,7/31/2024,6476.13,0,6476.13,7/28/2024,Credit Card,Paid
18822,17526,3/25/2024,4/1/2024,1189.5,0,1189.5,3/28/2024,Bank Transfer,Paid
18823,331,6/8/2022,6/15/2022,5247.62,0,5247.62,6/8/2022,Bank Transfer,Paid
18824,6376,2/27/2022,3/6/2022,1565.2,246.62,1565.2,3/4/2022,Bank Transfer,Paid
18825,19510,1/28/2025,2/4/2025,594.48,27.94,594.48,1/31/2025,Credit Card,Paid
18826,23649,3/5/2024,3/12/2024,2149.78,101.02,2149.78,3/9/2024,Corporate Account,Paid
18827,1015,4/4/2022,4/11/2022,1346.34,0,1346.34,4/6/2022,Credit Card,Paid
18828,11136,8/15/2025,8/22/2025,1462.47,0,1462.47,8/15/2025,Cash,Paid
18829,5079,4/25/2020,5/2/2020,509.25,50.52,509.25,4/29/2020,Bank Transfer,Paid
18830,3125,2/3/2025,2/10/2025,5410.85,0,5410.85,2/6/2025,Bank Transfer,Paid
18831,19557,5/18/2024,5/25/2024,3057.53,0,0,,Credit Card,Pending
18832,7090,12/1/2022,12/8/2022,938.19,0,938.19,12/4/2022,Cash,Paid
18833,1421,10/11/2022,10/18/2022,2121.8,210.5,2121.8,10/14/2022,Bank Transfer,Paid
18834,15070,9/8/2020,9/15/2020,1233.67,0,1233.67,9/12/2020,Bank Transfer,Paid
18835,24367,9/28/2022,10/5/2022,1349.04,0,1349.04,9/28/2022,Credit Card,Paid
18836,9965,7/13/2021,7/20/2021,4382.65,0,0,,Credit Card,Pending
18837,9327,8/6/2022,8/13/2022,2029.64,0,2029.64,8/11/2022,Bank Transfer,Paid
18838,19907,7/26/2023,8/2/2023,3349.15,0,3349.15,7/28/2023,Credit Card,Paid
18839,16154,3/16/2020,3/23/2020,935.77,0,935.77,3/18/2020,Credit Card,Paid
18840,17576,5/5/2025,5/12/2025,1059.08,0,1059.08,5/7/2025,Bank Transfer,Paid
18841,2086,12/23/2022,12/30/2022,2122.2,99.73,2122.2,12/26/2022,Cash,Paid
18842,6844,10/21/2022,10/28/2022,1114.01,0,1114.01,10/22/2022,Corporate Account,Paid
18843,15127,6/3/2023,6/10/2023,3253.45,0,3253.45,6/6/2023,Bank Transfer,Paid
18844,15322,10/21/2023,10/28/2023,2480.83,246.11,0,,Bank Transfer,Pending
18845,3454,4/10/2022,4/17/2022,647.51,0,0,,Credit Card,Pending
18846,15315,5/24/2025,5/31/2025,1517.36,71.3,0,,Credit Card,Pending
18847,1274,5/17/2025,5/24/2025,4182.73,414.95,4182.73,5/21/2025,Bank Transfer,Paid
18848,4186,6/7/2020,6/14/2020,1377.52,64.73,1377.52,6/9/2020,Cash,Paid
18849,11797,9/10/2021,9/17/2021,3086.6,0,3086.6,9/13/2021,Corporate Account,Paid
18850,2135,11/26/2022,12/3/2022,2255.49,0,2255.49,11/26/2022,Cash,Paid
18851,15491,4/26/2022,5/3/2022,2811.08,278.88,2811.08,4/27/2022,Cash,Paid
18852,2571,7/27/2025,8/3/2025,984.76,0,984.76,7/30/2025,Bank Transfer,Paid
18853,9197,8/20/2020,8/27/2020,2620.31,0,0,,Corporate Account,Overdue
18854,6592,2/21/2021,2/28/2021,3633.29,0,3633.29,2/25/2021,Cash,Paid
18855,1417,7/6/2020,7/13/2020,2157.77,339.98,0,,Credit Card,Pending
18856,7202,2/2/2025,2/9/2025,5836.67,0,5836.67,2/3/2025,Credit Card,Paid
18857,24151,2/1/2021,2/8/2021,6684.2,0,6684.2,2/4/2021,Credit Card,Paid
18858,19272,11/14/2022,11/21/2022,2158.16,0,2158.16,11/19/2022,Bank Transfer,Paid
18859,1730,6/14/2021,6/21/2021,741.71,0,0,,Bank Transfer,Overdue
18860,5699,10/1/2021,10/8/2021,2620.85,0,2620.85,10/4/2021,Corporate Account,Paid
18861,17266,2/28/2023,3/7/2023,1143.18,0,0,,Credit Card,Pending
18862,13486,6/21/2020,6/28/2020,1877.98,0,1877.98,6/25/2020,Cash,Paid
18863,18277,8/25/2022,9/1/2022,2501.01,117.53,2501.01,8/29/2022,Bank Transfer,Paid
18864,22978,1/15/2025,1/22/2025,416.03,0,416.03,1/15/2025,Bank Transfer,Paid
18865,12911,4/27/2023,5/4/2023,2756.64,129.54,2756.64,4/29/2023,Credit Card,Paid
18866,21467,11/26/2025,12/3/2025,2302.46,0,2302.46,11/27/2025,Credit Card,Paid
18867,20646,7/22/2024,7/29/2024,5586.55,0,0,,Corporate Account,Pending
18868,11457,6/18/2023,6/25/2023,3514.81,0,0,,Credit Card,Overdue
18869,11235,4/4/2023,4/11/2023,2552.06,253.18,2552.06,4/4/2023,Cash,Paid
18870,22090,2/1/2021,2/8/2021,711.39,0,711.39,2/6/2021,Cash,Paid
18871,24456,7/27/2022,8/3/2022,4892.72,0,4892.72,7/28/2022,Credit Card,Paid
18872,1051,7/26/2024,8/2/2024,5943.94,0,5943.94,7/27/2024,Credit Card,Paid
18873,7014,5/28/2021,6/4/2021,2972.57,294.9,2972.57,5/29/2021,Credit Card,Paid
18874,11904,9/6/2022,9/13/2022,1051.02,0,1051.02,9/10/2022,Credit Card,Paid
18875,11063,5/23/2020,5/30/2020,1252.58,124.26,1252.58,5/25/2020,Credit Card,Paid
18876,18013,1/6/2025,1/13/2025,1553.73,154.14,1553.73,1/8/2025,Credit Card,Paid
18877,11202,5/19/2024,5/26/2024,849.06,84.23,849.06,5/19/2024,Credit Card,Paid
18878,15703,1/21/2024,1/28/2024,2477.72,0,2477.72,1/21/2024,Credit Card,Paid
18879,12104,2/18/2023,2/25/2023,441.83,0,441.83,2/19/2023,Credit Card,Paid
18880,15652,6/14/2020,6/21/2020,1470.05,0,1470.05,6/16/2020,Credit Card,Paid
18881,17169,2/21/2024,2/28/2024,3588.6,0,3588.6,2/22/2024,Credit Card,Paid
18882,2325,9/2/2023,9/9/2023,1550.02,0,0,,Bank Transfer,Pending
18883,1569,12/12/2025,12/19/2025,1469.84,0,1469.84,12/12/2025,Credit Card,Paid
18884,11376,9/27/2021,10/4/2021,3811.22,179.1,3811.22,9/28/2021,Bank Transfer,Paid
18885,7840,9/21/2025,9/28/2025,2948.78,292.54,2948.78,9/23/2025,Cash,Paid
18886,20579,10/5/2021,10/12/2021,3826.75,179.83,3826.75,10/7/2021,Bank Transfer,Paid
18887,1966,1/24/2020,1/31/2020,3241.22,152.31,3241.22,1/25/2020,Credit Card,Paid
18888,11192,11/10/2024,11/17/2024,3845.89,0,3845.89,11/12/2024,Cash,Paid
18889,4311,2/13/2020,2/20/2020,1112.14,0,1112.14,2/18/2020,Credit Card,Paid
18890,22478,8/14/2023,8/21/2023,604.61,28.41,604.61,8/16/2023,Bank Transfer,Paid
18891,23525,8/17/2024,8/24/2024,1221.76,57.41,1221.76,8/21/2024,Bank Transfer,Paid
18892,10471,7/22/2025,7/29/2025,1344.33,0,1344.33,7/23/2025,Bank Transfer,Paid
18893,7608,8/8/2024,8/15/2024,3725.88,0,3725.88,8/8/2024,Credit Card,Paid
