GuestID,ServiceID,Rating,Comments,FeedbackDate
1877,13,5,Highly recommend!,12/26/2024
2120,4,4,Friendly staff,6/24/2020
868,1,5,Highly recommend!,1/5/2022
1422,2,4,Friendly staff,8/1/2021
1762,14,2,Needs improvement,2/12/2020
2084,1,4,Very good service,7/7/2022
81,4,5,Perfect stay!,12/12/2023
115,11,5,Excellent service!,2/9/2024
187,1,4,Very good service,6/8/2022
1020,5,3,Decent hotel,6/9/2021
1147,13,5,Perfect stay!,8/7/2025
1276,4,5,Highly recommend!,1/30/2024
1086,13,4,Very good service,3/16/2024
2629,4,2,Poor service,5/13/2024
765,3,5,Outstanding experience!,9/6/2025
2691,2,5,Outstanding experience!,7/10/2025
1455,11,4,Nice experience,2/25/2024
1697,4,1,Would not recommend,5/5/2022
3,2,4,Good value,6/9/2020
2062,11,5,Excellent service!,6/11/2020
2278,7,3,Average stay,7/17/2024
1840,11,2,Below expectations,5/27/2025
1565,6,4,Friendly staff,12/9/2020
427,12,3,Average stay,3/21/2020
2169,7,4,Friendly staff,4/3/2022
2370,5,4,Nice experience,3/29/2021
585,7,4,Good value,2/24/2021
1420,5,1,Extremely disappointed,11/17/2020
2947,1,2,Needs improvement,12/6/2021
847,1,4,Good value,7/27/2024
1802,5,5,Amazing staff!,7/18/2022
2296,12,4,Great hotel!,5/12/2023
2046,1,2,Needs improvement,10/29/2020
97,5,4,Nice experience,1/6/2024
530,6,5,Outstanding experience!,9/11/2021
125,6,4,Friendly staff,7/21/2023
1298,10,4,Nice experience,8/14/2022
1158,6,5,Amazing staff!,11/2/2025
2006,3,3,Could be better,5/13/2021
1952,10,5,Highly recommend!,1/6/2020
953,4,4,Nice experience,4/22/2021
2191,1,3,Decent hotel,12/10/2022
2709,4,4,Nice experience,6/28/2023
1484,14,1,Very poor,1/25/2025
92,7,3,Okay service,8/31/2022
1590,3,4,Good value,5/23/2023
2614,9,3,Okay service,10/16/2024
2381,1,5,Outstanding experience!,1/6/2023
164,11,1,Very poor,10/9/2022
1674,1,5,Amazing staff!,6/15/2023
2341,2,4,Great hotel!,10/18/2024
1411,7,4,Very good service,10/30/2020
2958,14,4,Good value,12/21/2023
143,6,4,Nice experience,7/10/2024
2825,12,4,Great hotel!,5/10/2024
499,2,4,Nice experience,12/10/2025
771,2,4,Friendly staff,7/12/2022
1341,12,3,Average stay,1/1/2020
2755,1,4,Nice experience,4/18/2021
2401,12,4,Nice experience,5/4/2021
570,6,4,Friendly staff,10/11/2023
2315,13,4,Friendly staff,6/23/2024
882,2,3,Fair experience,7/24/2025
897,3,2,Needs improvement,6/25/2024
2660,13,5,Amazing staff!,7/7/2024
690,10,4,Very good service,10/5/2025
2953,7,5,Outstanding experience!,8/18/2025
2435,3,4,Friendly staff,7/8/2022
697,4,5,Outstanding experience!,5/14/2023
1073,12,5,Excellent service!,4/18/2021
55,2,5,Amazing staff!,1/30/2023
1631,8,4,Good value,8/2/2025
795,4,3,Average stay,12/23/2023
1404,12,3,Okay service,6/1/2024
2204,2,5,Outstanding experience!,12/11/2020
987,13,1,Very poor,10/8/2021
1267,6,4,Nice experience,5/28/2024
1770,12,4,Great hotel!,5/25/2021
1680,7,4,Great hotel!,5/19/2023
2510,9,3,Fair experience,3/1/2022
2204,14,5,Outstanding experience!,9/6/2022
1002,7,4,Great hotel!,5/2/2021
381,13,2,Below expectations,2/9/2024
2396,7,5,Perfect stay!,10/12/2020
2148,15,1,Awful service,7/21/2024
2405,4,5,Excellent service!,7/13/2021
1837,4,4,Nice experience,12/14/2025
564,6,3,Decent hotel,7/10/2025
2838,6,5,Excellent service!,12/8/2025
699,14,5,Outstanding experience!,5/20/2020
2255,5,4,Great hotel!,9/29/2025
18,12,4,Nice experience,11/3/2021
1390,2,4,Nice experience,5/4/2022
1186,7,3,Okay service,3/21/2021
706,5,4,Good value,5/12/2020
614,7,3,Decent hotel,11/3/2025
2594,10,3,Average stay,10/5/2020
405,13,4,Nice experience,11/21/2021
2833,6,5,Excellent service!,5/1/2022
1622,6,1,Would not recommend,6/20/2024
1372,3,4,Good value,4/23/2024
2472,12,4,Good value,12/24/2023
2942,13,4,Friendly staff,3/29/2020
1555,13,4,Good value,4/19/2023
2978,4,4,Nice experience,10/4/2025
1088,9,4,Great hotel!,12/24/2022
1596,6,4,Friendly staff,2/14/2020
719,8,4,Friendly staff,5/24/2022
910,4,2,Below expectations,5/21/2023
1387,3,5,Perfect stay!,9/19/2023
1795,15,3,Average stay,9/30/2021
2674,14,4,Friendly staff,7/23/2023
1520,10,5,Outstanding experience!,9/6/2024
2390,7,2,Needs improvement,9/11/2020
733,6,5,Highly recommend!,3/17/2024
697,11,4,Nice experience,12/1/2020
1890,7,5,Excellent service!,3/23/2024
931,9,5,Outstanding experience!,9/16/2023
2642,7,4,Friendly staff,3/9/2022
2831,1,4,Good value,8/13/2022
2511,1,4,Good value,8/8/2021
2525,7,4,Great hotel!,8/9/2023
1115,6,2,Below expectations,7/30/2023
1261,1,4,Good value,11/28/2022
1477,13,4,Nice experience,6/24/2024
571,13,4,Nice experience,7/2/2021
1232,15,3,Fair experience,6/21/2021
407,3,3,Okay service,1/17/2025
2849,12,3,Okay service,11/18/2020
1142,15,5,Amazing staff!,2/21/2023
703,6,5,Highly recommend!,10/20/2021
2698,9,4,Friendly staff,6/10/2023
1270,1,4,Nice experience,12/18/2025
693,14,5,Outstanding experience!,6/11/2020
755,1,4,Very good service,9/7/2023
1670,5,2,Not satisfied,4/23/2023
526,4,5,Perfect stay!,6/21/2024
2889,12,5,Amazing staff!,5/18/2020
2220,12,4,Nice experience,6/8/2024
2658,1,5,Outstanding experience!,2/25/2020
1715,6,3,Average stay,5/24/2022
2366,1,4,Good value,8/27/2021
779,12,4,Very good service,6/17/2022
535,12,4,Nice experience,5/19/2023
953,12,5,Amazing staff!,11/13/2025
1572,9,4,Friendly staff,12/21/2020
1069,13,5,Outstanding experience!,11/3/2023
2446,10,1,Extremely disappointed,8/26/2021
1878,12,3,Fair experience,1/12/2022
33,11,2,Disappointing,10/27/2021
823,13,4,Friendly staff,7/3/2025
1687,12,2,Below expectations,10/16/2021
2278,3,4,Great hotel!,10/7/2023
146,2,4,Great hotel!,11/20/2020
622,12,4,Very good service,1/30/2020
2506,3,4,Friendly staff,1/18/2025
534,5,5,Perfect stay!,4/25/2024
2621,5,3,Fair experience,5/7/2020
2215,9,5,Excellent service!,12/9/2023
2405,1,4,Friendly staff,10/18/2021
348,4,5,Excellent service!,3/29/2022
953,12,4,Friendly staff,9/3/2022
2926,13,3,Fair experience,1/8/2024
2814,9,5,Outstanding experience!,5/11/2024
264,15,4,Nice experience,4/10/2025
1995,10,5,Outstanding experience!,4/28/2023
2067,10,3,Could be better,2/9/2024
924,6,4,Great hotel!,6/15/2024
185,14,4,Good value,10/19/2025
1417,14,3,Average stay,7/18/2025
1655,7,3,Okay service,7/25/2024
1610,15,4,Great hotel!,2/24/2025
1534,7,2,Not satisfied,7/2/2023
1910,4,3,Fair experience,8/28/2020
2731,1,4,Friendly staff,10/15/2025
157,9,4,Nice experience,3/27/2025
786,2,5,Highly recommend!,8/3/2024
2967,5,4,Great hotel!,4/15/2023
115,13,4,Great hotel!,2/5/2022
227,2,3,Okay service,7/26/2022
1780,3,4,Friendly staff,4/17/2023
2714,13,1,Awful service,4/15/2020
2834,12,5,Perfect stay!,11/4/2023
1229,11,3,Could be better,8/28/2022
193,11,4,Friendly staff,2/26/2021
1966,13,4,Friendly staff,2/8/2024
1126,7,2,Disappointing,9/7/2024
393,6,4,Great hotel!,8/2/2025
664,5,5,Outstanding experience!,9/23/2024
554,4,5,Outstanding experience!,1/23/2023
2300,5,5,Perfect stay!,2/15/2023
2333,15,4,Very good service,6/13/2022
2553,4,5,Excellent service!,3/28/2021
687,9,5,Outstanding experience!,9/24/2022
2091,11,2,Not satisfied,7/12/2021
733,12,5,Outstanding experience!,9/30/2021
1901,5,4,Friendly staff,7/1/2023
377,11,2,Below expectations,3/23/2024
19,5,4,Very good service,9/3/2022
915,12,4,Good value,10/4/2021
358,8,3,Average stay,7/14/2024
884,7,4,Nice experience,1/17/2025
2469,6,5,Excellent service!,3/24/2024
1929,12,4,Very good service,1/5/2025
679,10,4,Friendly staff,5/12/2020
2946,14,4,Good value,8/11/2024
2223,1,4,Great hotel!,3/28/2021
157,15,5,Amazing staff!,12/10/2022
927,11,2,Not satisfied,3/10/2023
2795,4,4,Nice experience,4/28/2020
1063,10,5,Outstanding experience!,4/11/2024
2818,1,3,Average stay,7/2/2020
1711,4,4,Great hotel!,3/9/2020
2043,13,4,Great hotel!,3/4/2023
2148,2,3,Fair experience,4/30/2023
834,3,3,Okay service,1/11/2023
2450,10,4,Good value,12/4/2022
2085,5,5,Amazing staff!,12/9/2025
129,10,1,Terrible experience,8/20/2020
2197,5,5,Highly recommend!,12/20/2023
191,13,1,Very poor,7/27/2024
758,7,1,Would not recommend,8/29/2020
2209,4,4,Very good service,12/2/2020
1620,10,3,Fair experience,10/15/2021
1294,3,5,Excellent service!,3/19/2024
1874,2,5,Outstanding experience!,1/9/2024
2606,14,3,Decent hotel,1/7/2025
1171,4,3,Average stay,8/30/2023
2351,3,2,Not satisfied,12/20/2025
2807,14,3,Decent hotel,6/12/2024
1175,10,4,Very good service,2/10/2024
2837,15,4,Nice experience,6/12/2023
2759,3,4,Nice experience,7/30/2023
2192,3,4,Very good service,2/20/2020
1296,12,5,Outstanding experience!,10/15/2020
2371,11,3,Average stay,10/18/2021
214,14,3,Fair experience,1/2/2025
285,12,5,Outstanding experience!,7/31/2025
811,10,5,Excellent service!,11/4/2022
689,9,4,Friendly staff,3/18/2020
1787,5,3,Okay service,8/10/2022
1914,11,4,Nice experience,8/7/2024
1262,4,5,Outstanding experience!,3/5/2023
2517,7,2,Needs improvement,5/31/2022
1241,1,3,Decent hotel,10/5/2021
473,6,3,Okay service,7/17/2023
989,6,4,Nice experience,9/1/2024
319,1,5,Outstanding experience!,12/15/2024
954,6,3,Average stay,5/9/2021
1264,9,2,Needs improvement,10/23/2022
2140,9,2,Disappointing,12/11/2020
1197,15,4,Great hotel!,9/19/2020
545,2,2,Disappointing,1/31/2021
1116,14,5,Highly recommend!,5/30/2023
2586,9,4,Friendly staff,9/3/2024
257,2,4,Great hotel!,5/9/2020
1995,7,5,Amazing staff!,11/23/2024
1558,13,2,Needs improvement,3/9/2022
2202,2,2,Poor service,10/8/2020
46,2,5,Outstanding experience!,9/4/2023
773,14,5,Amazing staff!,12/22/2024
497,3,4,Very good service,12/14/2020
779,3,4,Very good service,3/25/2022
1471,15,3,Fair experience,4/21/2021
367,1,1,Awful service,6/1/2022
327,15,5,Excellent service!,2/25/2022
467,14,4,Very good service,11/19/2022
120,2,3,Fair experience,1/17/2024
2581,10,5,Amazing staff!,8/1/2024
2975,9,3,Average stay,1/23/2024
2797,8,4,Good value,3/9/2020
1235,7,5,Outstanding experience!,3/7/2021
986,11,5,Perfect stay!,3/25/2020
684,7,5,Highly recommend!,10/2/2021
1341,10,4,Great hotel!,10/15/2020
2661,9,4,Good value,12/4/2023
98,14,3,Decent hotel,11/25/2023
1617,6,4,Nice experience,5/30/2023
2709,5,5,Amazing staff!,4/29/2025
97,15,5,Perfect stay!,12/31/2024
1388,7,3,Fair experience,5/4/2024
2547,13,4,Friendly staff,12/7/2025
378,5,4,Great hotel!,11/12/2025
204,3,3,Decent hotel,5/13/2025
2209,4,5,Highly recommend!,4/27/2022
1536,9,5,Perfect stay!,1/5/2025
2007,11,3,Average stay,11/6/2023
392,3,3,Decent hotel,10/11/2024
1208,5,4,Friendly staff,9/19/2022
229,1,4,Very good service,4/19/2022
1179,4,5,Amazing staff!,1/21/2023
2876,9,4,Great hotel!,1/5/2024
1993,6,5,Perfect stay!,1/28/2025
64,10,4,Nice experience,6/4/2023
1553,10,4,Nice experience,2/16/2020
36,15,4,Good value,3/11/2022
2215,8,5,Outstanding experience!,1/3/2024
1703,5,2,Disappointing,1/3/2024
1163,5,5,Amazing staff!,9/30/2020
1273,10,4,Very good service,9/24/2025
156,3,4,Good value,10/13/2024
2498,8,4,Great hotel!,4/10/2025
798,13,5,Outstanding experience!,11/3/2024
1334,9,5,Outstanding experience!,7/20/2022
799,5,3,Average stay,9/20/2023
245,14,3,Fair experience,2/4/2025
1069,6,4,Great hotel!,10/15/2025
1782,7,5,Outstanding experience!,7/13/2022
2603,10,4,Very good service,1/13/2025
624,7,5,Perfect stay!,4/7/2023
1192,4,5,Excellent service!,10/3/2020
2505,11,4,Friendly staff,8/16/2022
426,11,1,Very poor,4/28/2022
707,13,3,Average stay,9/27/2021
1200,9,1,Terrible experience,8/2/2021
179,14,5,Excellent service!,5/19/2022
903,6,3,Average stay,9/20/2024
2048,3,5,Highly recommend!,5/16/2020
2427,12,5,Highly recommend!,3/27/2024
260,14,5,Perfect stay!,6/3/2023
804,5,4,Very good service,5/9/2022
1109,7,3,Okay service,8/7/2023
574,10,2,Poor service,4/4/2022
1737,1,2,Needs improvement,3/25/2025
1664,13,4,Good value,1/15/2024
1391,3,5,Perfect stay!,12/7/2024
1396,11,5,Highly recommend!,2/8/2023
354,4,5,Highly recommend!,8/26/2024
1861,3,3,Could be better,5/1/2025
2694,3,2,Poor service,3/18/2025
2350,4,5,Amazing staff!,9/6/2024
954,15,4,Very good service,11/13/2024
293,14,5,Excellent service!,9/17/2022
761,5,2,Not satisfied,3/10/2024
2252,12,4,Great hotel!,10/4/2023
34,3,4,Very good service,9/25/2023
16,15,3,Decent hotel,12/23/2024
1809,13,4,Great hotel!,10/30/2025
1230,5,2,Disappointing,3/9/2024
12,13,5,Outstanding experience!,5/10/2025
2806,13,5,Perfect stay!,11/1/2025
2964,4,2,Poor service,4/21/2021
2467,9,1,Very poor,6/10/2023
319,4,5,Perfect stay!,4/8/2024
2458,12,5,Outstanding experience!,7/14/2024
2083,13,4,Friendly staff,4/8/2023
2924,2,3,Decent hotel,11/7/2025
1179,11,4,Very good service,3/1/2025
2515,2,4,Very good service,7/25/2020
318,5,3,Decent hotel,4/12/2022
1706,4,3,Okay service,8/17/2024
3000,3,2,Poor service,3/24/2023
2500,14,3,Fair experience,5/11/2024
2481,1,2,Not satisfied,10/23/2023
133,5,4,Nice experience,9/30/2021
2938,12,4,Friendly staff,6/13/2022
170,1,4,Very good service,8/15/2022
1884,12,1,Very poor,10/22/2022
1712,2,3,Decent hotel,3/5/2025
1557,11,5,Highly recommend!,12/2/2025
2798,1,5,Amazing staff!,1/22/2020
239,11,5,Amazing staff!,10/17/2022
2692,12,5,Perfect stay!,5/5/2021
1463,7,2,Below expectations,2/18/2020
233,12,4,Great hotel!,8/28/2020
460,10,4,Very good service,7/3/2025
595,10,3,Okay service,2/7/2023
1912,2,2,Poor service,9/26/2021
2544,9,5,Amazing staff!,1/24/2020
2575,8,5,Perfect stay!,7/29/2021
1641,15,5,Highly recommend!,2/11/2022
885,2,5,Perfect stay!,7/15/2024
1637,7,4,Nice experience,5/24/2022
1230,8,3,Decent hotel,12/1/2023
1742,9,5,Excellent service!,7/30/2022
2991,1,3,Fair experience,8/11/2024
1183,7,2,Below expectations,7/20/2025
1160,11,3,Could be better,10/5/2021
1240,12,1,Terrible experience,8/10/2021
1167,13,3,Fair experience,2/11/2022
1551,8,5,Excellent service!,11/22/2023
1314,8,3,Decent hotel,7/15/2024
1552,12,4,Great hotel!,8/8/2025
602,4,2,Poor service,10/21/2025
69,11,3,Could be better,7/5/2021
974,4,4,Great hotel!,11/27/2025
355,14,5,Perfect stay!,4/14/2024
2220,7,5,Excellent service!,3/2/2022
1036,2,4,Good value,4/1/2025
2100,11,4,Great hotel!,7/23/2020
1652,13,4,Good value,10/7/2023
1727,2,5,Excellent service!,7/16/2022
1243,14,1,Would not recommend,3/17/2023
2041,10,5,Excellent service!,12/17/2025
1991,6,3,Average stay,1/15/2021
1200,12,3,Could be better,6/5/2023
1096,3,1,Terrible experience,2/16/2023
2470,15,3,Could be better,10/25/2024
1042,10,5,Perfect stay!,4/2/2022
387,4,2,Below expectations,4/3/2025
1240,11,4,Very good service,6/17/2023
999,5,2,Disappointing,3/2/2025
2823,8,5,Amazing staff!,8/26/2020
1266,2,5,Highly recommend!,8/5/2022
1117,7,5,Perfect stay!,4/2/2023
1958,13,2,Below expectations,2/23/2021
1929,10,3,Okay service,6/22/2025
1892,8,5,Amazing staff!,9/29/2025
706,12,3,Could be better,11/19/2025
2164,6,3,Could be better,10/28/2021
2221,3,1,Would not recommend,11/15/2022
1783,12,2,Needs improvement,12/28/2020
828,1,4,Nice experience,3/9/2023
2464,15,3,Fair experience,7/4/2023
1206,6,3,Okay service,8/10/2023
2269,1,5,Amazing staff!,9/14/2024
2532,1,2,Not satisfied,7/5/2020
831,13,3,Could be better,8/14/2025
1172,9,1,Would not recommend,8/19/2023
720,5,4,Nice experience,1/21/2020
2254,7,5,Excellent service!,3/4/2024
390,2,5,Highly recommend!,11/12/2023
320,9,4,Great hotel!,10/19/2020
1380,7,3,Average stay,11/21/2024
1065,4,1,Extremely disappointed,2/23/2021
2067,13,3,Average stay,11/21/2021
569,8,3,Okay service,6/14/2020
197,5,4,Very good service,12/21/2025
2450,13,3,Decent hotel,11/13/2021
639,3,4,Great hotel!,8/1/2023
2812,2,5,Perfect stay!,12/28/2021
1675,14,3,Fair experience,5/14/2022
1699,6,4,Very good service,2/6/2021
2296,14,1,Terrible experience,12/11/2021
493,8,5,Perfect stay!,4/5/2024
407,15,4,Great hotel!,7/14/2021
1122,9,3,Decent hotel,3/15/2024
160,7,4,Good value,4/6/2020
1542,9,5,Excellent service!,5/6/2021
1962,4,4,Good value,1/16/2020
970,14,4,Great hotel!,4/29/2020
2213,10,5,Highly recommend!,3/4/2021
917,14,4,Very good service,7/3/2021
2255,1,4,Very good service,4/3/2021
2329,14,4,Good value,5/5/2020
643,11,3,Okay service,12/10/2021
345,1,5,Perfect stay!,11/4/2021
280,15,2,Needs improvement,9/4/2022
1583,11,4,Great hotel!,7/29/2023
1854,11,5,Highly recommend!,12/17/2023
2955,15,1,Would not recommend,8/13/2020
1602,2,2,Below expectations,7/27/2023
306,11,5,Perfect stay!,10/21/2023
2216,9,5,Perfect stay!,9/28/2023
366,12,2,Poor service,9/5/2022
1408,1,4,Nice experience,11/7/2025
1216,1,4,Nice experience,6/1/2022
2060,6,4,Great hotel!,8/2/2024
2257,5,4,Great hotel!,1/17/2024
580,3,3,Average stay,9/3/2021
1395,6,3,Okay service,4/14/2020
985,15,5,Excellent service!,3/7/2021
1635,1,3,Okay service,6/20/2020
1384,7,4,Very good service,11/17/2020
44,5,5,Excellent service!,4/30/2024
474,10,3,Average stay,1/28/2020
1483,6,5,Outstanding experience!,2/9/2025
896,8,4,Nice experience,7/17/2021
750,7,5,Amazing staff!,8/3/2024
1618,4,3,Could be better,1/24/2025
839,12,5,Excellent service!,8/17/2024
511,3,3,Average stay,7/16/2022
2647,2,2,Needs improvement,7/22/2024
283,1,2,Disappointing,6/9/2020
1177,15,4,Friendly staff,6/28/2021
169,15,2,Disappointing,12/16/2024
250,9,4,Nice experience,3/29/2024
2722,6,2,Poor service,2/15/2023
1872,5,5,Perfect stay!,11/18/2020
636,1,4,Great hotel!,8/27/2022
388,14,4,Nice experience,12/3/2020
362,9,4,Nice experience,8/30/2020
174,10,3,Decent hotel,12/18/2020
2930,4,5,Excellent service!,10/21/2025
2391,12,4,Great hotel!,6/28/2022
2734,5,3,Okay service,12/10/2025
2197,3,3,Decent hotel,10/10/2020
2241,7,2,Poor service,8/19/2020
2844,9,4,Very good service,11/28/2020
1011,1,5,Perfect stay!,10/25/2022
1039,9,2,Needs improvement,3/27/2020
2260,3,5,Amazing staff!,3/14/2021
229,13,4,Nice experience,2/17/2025
1943,6,4,Friendly staff,2/28/2022
1906,3,1,Terrible experience,9/21/2024
1638,11,5,Perfect stay!,1/8/2024
873,12,5,Perfect stay!,7/30/2025
318,14,4,Nice experience,2/9/2020
1279,7,4,Good value,6/21/2025
2126,12,2,Below expectations,1/9/2021
2372,10,5,Excellent service!,3/13/2021
614,12,3,Fair experience,5/17/2022
1856,9,5,Highly recommend!,3/31/2021
1821,15,5,Perfect stay!,7/16/2020
690,10,3,Okay service,9/21/2021
6,9,5,Excellent service!,9/28/2023
2494,2,1,Awful service,9/5/2024
1602,5,3,Okay service,2/18/2022
658,8,5,Outstanding experience!,12/17/2020
1390,3,1,Extremely disappointed,10/25/2025
988,7,3,Could be better,10/24/2022
266,15,2,Below expectations,2/22/2024
299,14,5,Excellent service!,2/25/2021
1360,1,5,Perfect stay!,12/1/2020
410,11,5,Highly recommend!,2/8/2023
843,7,3,Average stay,10/16/2024
717,12,2,Poor service,6/3/2021
2466,9,4,Great hotel!,8/10/2024
543,12,1,Terrible experience,2/12/2020
2866,1,5,Amazing staff!,11/1/2022
1851,4,2,Below expectations,10/31/2025
1391,14,3,Fair experience,11/9/2022
324,3,2,Needs improvement,2/23/2020
2220,8,2,Poor service,11/21/2025
630,3,4,Very good service,5/17/2021
1726,5,5,Excellent service!,8/30/2024
2924,7,4,Good value,10/5/2024
1655,12,3,Fair experience,12/15/2021
763,5,4,Good value,6/20/2023
370,2,5,Highly recommend!,5/4/2021
2199,5,4,Very good service,10/3/2022
258,1,4,Very good service,4/16/2021
1701,10,3,Fair experience,12/29/2024
2750,8,5,Perfect stay!,8/16/2020
801,2,2,Not satisfied,4/1/2024
2541,6,1,Very poor,8/20/2021
1007,11,4,Very good service,1/12/2021
827,7,4,Very good service,11/8/2023
800,6,3,Decent hotel,5/27/2024
73,8,4,Friendly staff,3/31/2023
1006,10,5,Perfect stay!,4/21/2024
196,4,5,Excellent service!,3/12/2021
1121,1,4,Good value,11/21/2020
1815,11,4,Nice experience,3/22/2022
1649,5,5,Perfect stay!,10/16/2021
118,2,4,Very good service,5/26/2021
119,15,5,Outstanding experience!,1/11/2024
1277,8,4,Good value,5/16/2021
1461,4,4,Great hotel!,1/20/2025
626,2,5,Outstanding experience!,11/14/2021
302,2,5,Amazing staff!,2/14/2024
295,10,4,Good value,4/8/2020
2397,2,5,Perfect stay!,9/9/2021
1350,6,4,Nice experience,4/12/2022
1891,3,5,Amazing staff!,2/22/2023
1546,13,2,Poor service,9/13/2022
429,9,5,Perfect stay!,5/21/2022
1820,9,3,Could be better,5/10/2022
1985,12,5,Outstanding experience!,5/24/2021
465,6,3,Decent hotel,2/5/2023
1287,1,5,Highly recommend!,7/20/2022
2844,5,5,Highly recommend!,5/17/2020
1171,7,5,Perfect stay!,10/28/2023
1647,1,1,Very poor,10/18/2022
392,12,3,Could be better,7/2/2020
564,3,4,Good value,2/18/2025
